"start","end","downloads","package"
2018-10-01,2018-10-31,1696,"rworldxtra"
2018-11-01,2018-11-30,1748,"rworldxtra"
2018-12-01,2018-12-31,1022,"rworldxtra"
2019-01-01,2019-01-31,1582,"rworldxtra"
2019-02-01,2019-02-28,1479,"rworldxtra"
2019-03-01,2019-03-31,1373,"rworldxtra"
2019-04-01,2019-04-30,1620,"rworldxtra"
2019-05-01,2019-05-31,1822,"rworldxtra"
2019-06-01,2019-06-30,1237,"rworldxtra"
2019-07-01,2019-07-31,1259,"rworldxtra"
2019-08-01,2019-08-31,1282,"rworldxtra"
2019-09-01,2019-09-30,1111,"rworldxtra"
2019-10-01,2019-10-31,1232,"rworldxtra"
2019-11-01,2019-11-30,1452,"rworldxtra"
2019-12-01,2019-12-31,1319,"rworldxtra"
2020-01-01,2020-01-31,2223,"rworldxtra"
2020-02-01,2020-02-29,1483,"rworldxtra"
2020-03-01,2020-03-31,1592,"rworldxtra"
2020-04-01,2020-04-30,1703,"rworldxtra"
2020-05-01,2020-05-07,329,"rworldxtra"
2016-01-01,2016-01-31,207,"S2sls"
2016-02-01,2016-02-29,208,"S2sls"
2016-03-01,2016-03-31,159,"S2sls"
2016-04-01,2016-04-30,143,"S2sls"
2016-05-01,2016-05-31,136,"S2sls"
2016-06-01,2016-06-30,137,"S2sls"
2016-07-01,2016-07-31,272,"S2sls"
2016-08-01,2016-08-31,207,"S2sls"
2016-09-01,2016-09-30,273,"S2sls"
2016-10-01,2016-10-31,235,"S2sls"
2016-11-01,2016-11-30,267,"S2sls"
2016-12-01,2016-12-31,192,"S2sls"
2017-01-01,2017-01-31,222,"S2sls"
2017-02-01,2017-02-28,186,"S2sls"
2017-03-01,2017-03-31,232,"S2sls"
2017-04-01,2017-04-30,388,"S2sls"
2017-05-01,2017-05-31,254,"S2sls"
2017-06-01,2017-06-30,203,"S2sls"
2017-07-01,2017-07-31,234,"S2sls"
2017-08-01,2017-08-31,189,"S2sls"
2017-09-01,2017-09-30,241,"S2sls"
2017-10-01,2017-10-31,251,"S2sls"
2017-11-01,2017-11-30,201,"S2sls"
2017-12-01,2017-12-31,130,"S2sls"
2018-01-01,2018-01-31,239,"S2sls"
2018-02-01,2018-02-28,204,"S2sls"
2018-03-01,2018-03-31,181,"S2sls"
2018-04-01,2018-04-30,250,"S2sls"
2018-05-01,2018-05-31,245,"S2sls"
2018-06-01,2018-06-30,158,"S2sls"
2018-07-01,2018-07-31,225,"S2sls"
2018-08-01,2018-08-31,151,"S2sls"
2018-09-01,2018-09-30,349,"S2sls"
2018-10-01,2018-10-31,354,"S2sls"
2018-11-01,2018-11-30,289,"S2sls"
2018-12-01,2018-12-31,227,"S2sls"
2019-01-01,2019-01-31,323,"S2sls"
2019-02-01,2019-02-28,289,"S2sls"
2019-03-01,2019-03-31,358,"S2sls"
2019-04-01,2019-04-30,389,"S2sls"
2019-05-01,2019-05-31,649,"S2sls"
2019-06-01,2019-06-30,295,"S2sls"
2019-07-01,2019-07-31,486,"S2sls"
2019-08-01,2019-08-31,379,"S2sls"
2019-09-01,2019-09-30,440,"S2sls"
2019-10-01,2019-10-31,376,"S2sls"
2019-11-01,2019-11-30,394,"S2sls"
2019-12-01,2019-12-31,630,"S2sls"
2020-01-01,2020-01-31,971,"S2sls"
2020-02-01,2020-02-29,782,"S2sls"
2020-03-01,2020-03-31,779,"S2sls"
2020-04-01,2020-04-30,787,"S2sls"
2020-05-01,2020-05-07,156,"S2sls"
2015-01-01,2015-01-31,509,"seg"
2015-02-01,2015-02-28,428,"seg"
2015-03-01,2015-03-31,493,"seg"
2015-04-01,2015-04-30,591,"seg"
2015-05-01,2015-05-31,433,"seg"
2015-06-01,2015-06-30,405,"seg"
2015-07-01,2015-07-31,305,"seg"
2015-08-01,2015-08-31,417,"seg"
2015-09-01,2015-09-30,353,"seg"
2015-10-01,2015-10-31,408,"seg"
2015-11-01,2015-11-30,384,"seg"
2015-12-01,2015-12-31,304,"seg"
2016-01-01,2016-01-31,355,"seg"
2016-02-01,2016-02-29,348,"seg"
2016-03-01,2016-03-31,257,"seg"
2016-04-01,2016-04-30,238,"seg"
2016-05-01,2016-05-31,310,"seg"
2016-06-01,2016-06-30,288,"seg"
2016-07-01,2016-07-31,329,"seg"
2016-08-01,2016-08-31,258,"seg"
2016-09-01,2016-09-30,305,"seg"
2016-10-01,2016-10-31,292,"seg"
2016-11-01,2016-11-30,373,"seg"
2016-12-01,2016-12-31,254,"seg"
2017-01-01,2017-01-31,291,"seg"
2017-02-01,2017-02-28,233,"seg"
2017-03-01,2017-03-31,323,"seg"
2017-04-01,2017-04-30,433,"seg"
2017-05-01,2017-05-31,315,"seg"
2017-06-01,2017-06-30,246,"seg"
2017-07-01,2017-07-31,342,"seg"
2017-08-01,2017-08-31,272,"seg"
2017-09-01,2017-09-30,310,"seg"
2017-10-01,2017-10-31,339,"seg"
2017-11-01,2017-11-30,307,"seg"
2017-12-01,2017-12-31,165,"seg"
2018-01-01,2018-01-31,267,"seg"
2018-02-01,2018-02-28,275,"seg"
2018-03-01,2018-03-31,269,"seg"
2018-04-01,2018-04-30,306,"seg"
2018-05-01,2018-05-31,376,"seg"
2018-06-01,2018-06-30,226,"seg"
2018-07-01,2018-07-31,278,"seg"
2018-08-01,2018-08-31,186,"seg"
2018-09-01,2018-09-30,985,"seg"
2018-10-01,2018-10-31,613,"seg"
2018-11-01,2018-11-30,539,"seg"
2018-12-01,2018-12-31,422,"seg"
2019-01-01,2019-01-31,535,"seg"
2019-02-01,2019-02-28,451,"seg"
2019-03-01,2019-03-31,584,"seg"
2019-04-01,2019-04-30,562,"seg"
2019-05-01,2019-05-31,2265,"seg"
2019-06-01,2019-06-30,545,"seg"
2019-07-01,2019-07-31,860,"seg"
2019-08-01,2019-08-31,571,"seg"
2019-09-01,2019-09-30,651,"seg"
2019-10-01,2019-10-31,732,"seg"
2019-11-01,2019-11-30,643,"seg"
2019-12-01,2019-12-31,1159,"seg"
2020-01-01,2020-01-31,1336,"seg"
2020-02-01,2020-02-29,834,"seg"
2020-03-01,2020-03-31,723,"seg"
2020-04-01,2020-04-30,880,"seg"
2020-05-01,2020-05-07,148,"seg"
2016-10-01,2016-10-31,69,"sf"
2016-11-01,2016-11-30,568,"sf"
2016-12-01,2016-12-31,969,"sf"
2017-01-01,2017-01-31,3361,"sf"
2017-02-01,2017-02-28,3402,"sf"
2017-03-01,2017-03-31,5188,"sf"
2017-04-01,2017-04-30,4155,"sf"
2017-05-01,2017-05-31,13632,"sf"
2017-06-01,2017-06-30,15204,"sf"
2017-07-01,2017-07-31,16147,"sf"
2017-08-01,2017-08-31,15140,"sf"
2017-09-01,2017-09-30,18291,"sf"
2017-10-01,2017-10-31,16743,"sf"
2017-11-01,2017-11-30,25961,"sf"
2017-12-01,2017-12-31,15000,"sf"
2018-01-01,2018-01-31,25529,"sf"
2018-02-01,2018-02-28,23597,"sf"
2018-03-01,2018-03-31,30018,"sf"
2018-04-01,2018-04-30,45719,"sf"
2018-05-01,2018-05-31,48725,"sf"
2018-06-01,2018-06-30,39960,"sf"
2018-07-01,2018-07-31,48810,"sf"
2018-08-01,2018-08-31,37514,"sf"
2018-09-01,2018-09-30,49496,"sf"
2018-10-01,2018-10-31,93291,"sf"
2018-11-01,2018-11-30,108369,"sf"
2018-12-01,2018-12-31,63950,"sf"
2019-01-01,2019-01-31,60394,"sf"
2019-02-01,2019-02-28,86878,"sf"
2019-03-01,2019-03-31,114751,"sf"
2019-04-01,2019-04-30,114649,"sf"
2019-05-01,2019-05-31,117741,"sf"
2019-06-01,2019-06-30,103012,"sf"
2019-07-01,2019-07-31,117823,"sf"
2019-08-01,2019-08-31,94176,"sf"
2019-09-01,2019-09-30,116009,"sf"
2019-10-01,2019-10-31,126395,"sf"
2019-11-01,2019-11-30,119413,"sf"
2019-12-01,2019-12-31,86209,"sf"
2020-01-01,2020-01-31,106098,"sf"
2020-02-01,2020-02-29,119837,"sf"
2020-03-01,2020-03-31,662616,"sf"
2020-04-01,2020-04-30,724756,"sf"
2020-05-01,2020-05-07,125217,"sf"
2015-01-01,2015-01-31,2036,"sgeostat"
2015-02-01,2015-02-28,2042,"sgeostat"
2015-03-01,2015-03-31,2364,"sgeostat"
2015-04-01,2015-04-30,2779,"sgeostat"
2015-05-01,2015-05-31,2682,"sgeostat"
2015-06-01,2015-06-30,2845,"sgeostat"
2015-07-01,2015-07-31,2319,"sgeostat"
2015-08-01,2015-08-31,2248,"sgeostat"
2015-09-01,2015-09-30,4397,"sgeostat"
2015-10-01,2015-10-31,3598,"sgeostat"
2015-11-01,2015-11-30,3383,"sgeostat"
2015-12-01,2015-12-31,2906,"sgeostat"
2016-01-01,2016-01-31,3007,"sgeostat"
2016-02-01,2016-02-29,5820,"sgeostat"
2016-03-01,2016-03-31,4454,"sgeostat"
2016-04-01,2016-04-30,3811,"sgeostat"
2016-05-01,2016-05-31,3840,"sgeostat"
2016-06-01,2016-06-30,3332,"sgeostat"
2016-07-01,2016-07-31,2728,"sgeostat"
2016-08-01,2016-08-31,2823,"sgeostat"
2016-09-01,2016-09-30,3511,"sgeostat"
2016-10-01,2016-10-31,3564,"sgeostat"
2016-11-01,2016-11-30,3979,"sgeostat"
2016-12-01,2016-12-31,2948,"sgeostat"
2017-01-01,2017-01-31,3022,"sgeostat"
2017-02-01,2017-02-28,3649,"sgeostat"
2017-03-01,2017-03-31,5078,"sgeostat"
2017-04-01,2017-04-30,4557,"sgeostat"
2017-05-01,2017-05-31,4558,"sgeostat"
2017-06-01,2017-06-30,3318,"sgeostat"
2017-07-01,2017-07-31,3046,"sgeostat"
2017-08-01,2017-08-31,3049,"sgeostat"
2017-09-01,2017-09-30,3790,"sgeostat"
2017-10-01,2017-10-31,4773,"sgeostat"
2017-11-01,2017-11-30,4196,"sgeostat"
2017-12-01,2017-12-31,2933,"sgeostat"
2018-01-01,2018-01-31,3529,"sgeostat"
2018-02-01,2018-02-28,3641,"sgeostat"
2018-03-01,2018-03-31,4723,"sgeostat"
2018-04-01,2018-04-30,5336,"sgeostat"
2018-05-01,2018-05-31,5043,"sgeostat"
2018-06-01,2018-06-30,4530,"sgeostat"
2018-07-01,2018-07-31,4113,"sgeostat"
2018-08-01,2018-08-31,4269,"sgeostat"
2018-09-01,2018-09-30,5435,"sgeostat"
2018-10-01,2018-10-31,6489,"sgeostat"
2018-11-01,2018-11-30,6746,"sgeostat"
2018-12-01,2018-12-31,4876,"sgeostat"
2019-01-01,2019-01-31,4811,"sgeostat"
2019-02-01,2019-02-28,5810,"sgeostat"
2019-03-01,2019-03-31,6612,"sgeostat"
2019-04-01,2019-04-30,6642,"sgeostat"
2019-05-01,2019-05-31,7687,"sgeostat"
2019-06-01,2019-06-30,5238,"sgeostat"
2019-07-01,2019-07-31,5640,"sgeostat"
2019-08-01,2019-08-31,6558,"sgeostat"
2019-09-01,2019-09-30,7492,"sgeostat"
2019-10-01,2019-10-31,8350,"sgeostat"
2019-11-01,2019-11-30,6525,"sgeostat"
2019-12-01,2019-12-31,5919,"sgeostat"
2020-01-01,2020-01-31,6499,"sgeostat"
2020-02-01,2020-02-29,7098,"sgeostat"
2020-03-01,2020-03-31,8052,"sgeostat"
2020-04-01,2020-04-30,8052,"sgeostat"
2020-05-01,2020-05-07,1557,"sgeostat"
2015-01-01,2015-01-31,2631,"shapefiles"
2015-02-01,2015-02-28,2551,"shapefiles"
2015-03-01,2015-03-31,3219,"shapefiles"
2015-04-01,2015-04-30,3531,"shapefiles"
2015-05-01,2015-05-31,3520,"shapefiles"
2015-06-01,2015-06-30,3454,"shapefiles"
2015-07-01,2015-07-31,2856,"shapefiles"
2015-08-01,2015-08-31,2649,"shapefiles"
2015-09-01,2015-09-30,2992,"shapefiles"
2015-10-01,2015-10-31,3555,"shapefiles"
2015-11-01,2015-11-30,4028,"shapefiles"
2015-12-01,2015-12-31,3318,"shapefiles"
2016-01-01,2016-01-31,3355,"shapefiles"
2016-02-01,2016-02-29,4085,"shapefiles"
2016-03-01,2016-03-31,4129,"shapefiles"
2016-04-01,2016-04-30,3565,"shapefiles"
2016-05-01,2016-05-31,4092,"shapefiles"
2016-06-01,2016-06-30,3787,"shapefiles"
2016-07-01,2016-07-31,3702,"shapefiles"
2016-08-01,2016-08-31,3610,"shapefiles"
2016-09-01,2016-09-30,4012,"shapefiles"
2016-10-01,2016-10-31,4727,"shapefiles"
2016-11-01,2016-11-30,5430,"shapefiles"
2016-12-01,2016-12-31,3571,"shapefiles"
2017-01-01,2017-01-31,4583,"shapefiles"
2017-02-01,2017-02-28,4718,"shapefiles"
2017-03-01,2017-03-31,5361,"shapefiles"
2017-04-01,2017-04-30,5300,"shapefiles"
2017-05-01,2017-05-31,5297,"shapefiles"
2017-06-01,2017-06-30,5078,"shapefiles"
2017-07-01,2017-07-31,4659,"shapefiles"
2017-08-01,2017-08-31,4335,"shapefiles"
2017-09-01,2017-09-30,4511,"shapefiles"
2017-10-01,2017-10-31,5064,"shapefiles"
2017-11-01,2017-11-30,5518,"shapefiles"
2017-12-01,2017-12-31,4126,"shapefiles"
2018-01-01,2018-01-31,4336,"shapefiles"
2018-02-01,2018-02-28,4561,"shapefiles"
2018-03-01,2018-03-31,5662,"shapefiles"
2018-04-01,2018-04-30,4799,"shapefiles"
2018-05-01,2018-05-31,5388,"shapefiles"
2018-06-01,2018-06-30,4470,"shapefiles"
2018-07-01,2018-07-31,4174,"shapefiles"
2018-08-01,2018-08-31,4314,"shapefiles"
2018-09-01,2018-09-30,4695,"shapefiles"
2018-10-01,2018-10-31,5838,"shapefiles"
2018-11-01,2018-11-30,6094,"shapefiles"
2018-12-01,2018-12-31,4356,"shapefiles"
2019-01-01,2019-01-31,5051,"shapefiles"
2019-02-01,2019-02-28,4685,"shapefiles"
2019-03-01,2019-03-31,6061,"shapefiles"
2019-04-01,2019-04-30,5747,"shapefiles"
2019-05-01,2019-05-31,6630,"shapefiles"
2019-06-01,2019-06-30,5068,"shapefiles"
2019-07-01,2019-07-31,5634,"shapefiles"
2019-08-01,2019-08-31,5137,"shapefiles"
2019-09-01,2019-09-30,5321,"shapefiles"
2019-10-01,2019-10-31,6090,"shapefiles"
2019-11-01,2019-11-30,6176,"shapefiles"
2019-12-01,2019-12-31,5984,"shapefiles"
2020-01-01,2020-01-31,7559,"shapefiles"
2020-02-01,2020-02-29,8140,"shapefiles"
2020-03-01,2020-03-31,9326,"shapefiles"
2020-04-01,2020-04-30,7805,"shapefiles"
2020-05-01,2020-05-07,1663,"shapefiles"
2015-01-01,2015-01-31,284,"shp2graph"
2015-02-01,2015-02-28,235,"shp2graph"
2015-03-01,2015-03-31,271,"shp2graph"
2015-04-01,2015-04-30,351,"shp2graph"
2015-05-01,2015-05-31,230,"shp2graph"
2015-06-01,2015-06-30,261,"shp2graph"
2015-07-01,2015-07-31,177,"shp2graph"
2015-08-01,2015-08-31,218,"shp2graph"
2015-09-01,2015-09-30,234,"shp2graph"
2015-10-01,2015-10-31,270,"shp2graph"
2015-11-01,2015-11-30,243,"shp2graph"
2015-12-01,2015-12-31,194,"shp2graph"
2016-01-01,2016-01-31,253,"shp2graph"
2016-02-01,2016-02-29,207,"shp2graph"
2016-03-01,2016-03-31,178,"shp2graph"
2016-04-01,2016-04-30,160,"shp2graph"
2016-05-01,2016-05-31,142,"shp2graph"
2016-06-01,2016-06-30,167,"shp2graph"
2016-07-01,2016-07-31,294,"shp2graph"
2016-08-01,2016-08-31,235,"shp2graph"
2016-09-01,2016-09-30,311,"shp2graph"
2016-10-01,2016-10-31,294,"shp2graph"
2016-11-01,2016-11-30,320,"shp2graph"
2016-12-01,2016-12-31,228,"shp2graph"
2017-01-01,2017-01-31,243,"shp2graph"
2017-02-01,2017-02-28,225,"shp2graph"
2017-03-01,2017-03-31,315,"shp2graph"
2017-04-01,2017-04-30,426,"shp2graph"
2017-05-01,2017-05-31,288,"shp2graph"
2017-06-01,2017-06-30,236,"shp2graph"
2017-07-01,2017-07-31,278,"shp2graph"
2017-08-01,2017-08-31,577,"shp2graph"
2017-09-01,2017-09-30,398,"shp2graph"
2017-10-01,2017-10-31,374,"shp2graph"
2017-11-01,2017-11-30,294,"shp2graph"
2017-12-01,2017-12-31,210,"shp2graph"
2018-01-01,2018-01-31,296,"shp2graph"
2018-02-01,2018-02-28,297,"shp2graph"
2018-03-01,2018-03-31,207,"shp2graph"
2018-04-01,2018-04-30,726,"shp2graph"
2018-05-01,2018-05-31,372,"shp2graph"
2018-06-01,2018-06-30,255,"shp2graph"
2018-07-01,2018-07-31,315,"shp2graph"
2018-08-01,2018-08-31,556,"shp2graph"
2018-09-01,2018-09-30,504,"shp2graph"
2018-10-01,2018-10-31,488,"shp2graph"
2018-11-01,2018-11-30,424,"shp2graph"
2018-12-01,2018-12-31,359,"shp2graph"
2019-01-01,2019-01-31,472,"shp2graph"
2019-02-01,2019-02-28,376,"shp2graph"
2019-03-01,2019-03-31,520,"shp2graph"
2019-04-01,2019-04-30,527,"shp2graph"
2019-05-01,2019-05-31,853,"shp2graph"
2019-06-01,2019-06-30,408,"shp2graph"
2019-07-01,2019-07-31,661,"shp2graph"
2019-08-01,2019-08-31,465,"shp2graph"
2019-09-01,2019-09-30,557,"shp2graph"
2019-10-01,2019-10-31,584,"shp2graph"
2019-11-01,2019-11-30,532,"shp2graph"
2019-12-01,2019-12-31,630,"shp2graph"
2020-01-01,2020-01-31,968,"shp2graph"
2020-02-01,2020-02-29,679,"shp2graph"
2020-03-01,2020-03-31,677,"shp2graph"
2020-04-01,2020-04-30,748,"shp2graph"
2020-05-01,2020-05-07,140,"shp2graph"
2015-01-01,2015-01-31,512,"siplab"
2015-02-01,2015-02-28,403,"siplab"
2015-03-01,2015-03-31,453,"siplab"
2015-04-01,2015-04-30,572,"siplab"
2015-05-01,2015-05-31,406,"siplab"
2015-06-01,2015-06-30,405,"siplab"
2015-07-01,2015-07-31,297,"siplab"
2015-08-01,2015-08-31,335,"siplab"
2015-09-01,2015-09-30,341,"siplab"
2015-10-01,2015-10-31,434,"siplab"
2015-11-01,2015-11-30,342,"siplab"
2015-12-01,2015-12-31,302,"siplab"
2016-01-01,2016-01-31,358,"siplab"
2016-02-01,2016-02-29,344,"siplab"
2016-03-01,2016-03-31,442,"siplab"
2016-04-01,2016-04-30,337,"siplab"
2016-05-01,2016-05-31,350,"siplab"
2016-06-01,2016-06-30,334,"siplab"
2016-07-01,2016-07-31,338,"siplab"
2016-08-01,2016-08-31,279,"siplab"
2016-09-01,2016-09-30,352,"siplab"
2016-10-01,2016-10-31,294,"siplab"
2016-11-01,2016-11-30,321,"siplab"
2016-12-01,2016-12-31,229,"siplab"
2017-01-01,2017-01-31,306,"siplab"
2017-02-01,2017-02-28,232,"siplab"
2017-03-01,2017-03-31,277,"siplab"
2017-04-01,2017-04-30,404,"siplab"
2017-05-01,2017-05-31,294,"siplab"
2017-06-01,2017-06-30,229,"siplab"
2017-07-01,2017-07-31,292,"siplab"
2017-08-01,2017-08-31,222,"siplab"
2017-09-01,2017-09-30,276,"siplab"
2017-10-01,2017-10-31,317,"siplab"
2017-11-01,2017-11-30,256,"siplab"
2017-12-01,2017-12-31,134,"siplab"
2018-01-01,2018-01-31,247,"siplab"
2018-02-01,2018-02-28,241,"siplab"
2018-03-01,2018-03-31,190,"siplab"
2018-04-01,2018-04-30,270,"siplab"
2018-05-01,2018-05-31,314,"siplab"
2018-06-01,2018-06-30,195,"siplab"
2018-07-01,2018-07-31,275,"siplab"
2018-08-01,2018-08-31,313,"siplab"
2018-09-01,2018-09-30,483,"siplab"
2018-10-01,2018-10-31,497,"siplab"
2018-11-01,2018-11-30,459,"siplab"
2018-12-01,2018-12-31,312,"siplab"
2019-01-01,2019-01-31,422,"siplab"
2019-02-01,2019-02-28,362,"siplab"
2019-03-01,2019-03-31,460,"siplab"
2019-04-01,2019-04-30,1093,"siplab"
2019-05-01,2019-05-31,920,"siplab"
2019-06-01,2019-06-30,389,"siplab"
2019-07-01,2019-07-31,632,"siplab"
2019-08-01,2019-08-31,490,"siplab"
2019-09-01,2019-09-30,536,"siplab"
2019-10-01,2019-10-31,541,"siplab"
2019-11-01,2019-11-30,490,"siplab"
2019-12-01,2019-12-31,718,"siplab"
2020-01-01,2020-01-31,1050,"siplab"
2020-02-01,2020-02-29,616,"siplab"
2020-03-01,2020-03-31,596,"siplab"
2020-04-01,2020-04-30,693,"siplab"
2020-05-01,2020-05-07,131,"siplab"
2015-01-01,2015-01-31,230,"smacpod"
2015-02-01,2015-02-28,177,"smacpod"
2015-03-01,2015-03-31,224,"smacpod"
2015-04-01,2015-04-30,293,"smacpod"
2015-05-01,2015-05-31,197,"smacpod"
2015-06-01,2015-06-30,212,"smacpod"
2015-07-01,2015-07-31,148,"smacpod"
2015-08-01,2015-08-31,205,"smacpod"
2015-09-01,2015-09-30,397,"smacpod"
2015-10-01,2015-10-31,396,"smacpod"
2015-11-01,2015-11-30,241,"smacpod"
2015-12-01,2015-12-31,196,"smacpod"
2016-01-01,2016-01-31,269,"smacpod"
2016-02-01,2016-02-29,223,"smacpod"
2016-03-01,2016-03-31,178,"smacpod"
2016-04-01,2016-04-30,138,"smacpod"
2016-05-01,2016-05-31,135,"smacpod"
2016-06-01,2016-06-30,124,"smacpod"
2016-07-01,2016-07-31,178,"smacpod"
2016-08-01,2016-08-31,125,"smacpod"
2016-09-01,2016-09-30,148,"smacpod"
2016-10-01,2016-10-31,153,"smacpod"
2016-11-01,2016-11-30,245,"smacpod"
2016-12-01,2016-12-31,228,"smacpod"
2017-01-01,2017-01-31,248,"smacpod"
2017-02-01,2017-02-28,223,"smacpod"
2017-03-01,2017-03-31,314,"smacpod"
2017-04-01,2017-04-30,391,"smacpod"
2017-05-01,2017-05-31,270,"smacpod"
2017-06-01,2017-06-30,240,"smacpod"
2017-07-01,2017-07-31,264,"smacpod"
2017-08-01,2017-08-31,221,"smacpod"
2017-09-01,2017-09-30,249,"smacpod"
2017-10-01,2017-10-31,282,"smacpod"
2017-11-01,2017-11-30,219,"smacpod"
2017-12-01,2017-12-31,126,"smacpod"
2018-01-01,2018-01-31,362,"smacpod"
2018-02-01,2018-02-28,337,"smacpod"
2018-03-01,2018-03-31,304,"smacpod"
2018-04-01,2018-04-30,294,"smacpod"
2018-05-01,2018-05-31,384,"smacpod"
2018-06-01,2018-06-30,238,"smacpod"
2018-07-01,2018-07-31,358,"smacpod"
2018-08-01,2018-08-31,239,"smacpod"
2018-09-01,2018-09-30,562,"smacpod"
2018-10-01,2018-10-31,509,"smacpod"
2018-11-01,2018-11-30,434,"smacpod"
2018-12-01,2018-12-31,354,"smacpod"
2019-01-01,2019-01-31,422,"smacpod"
2019-02-01,2019-02-28,375,"smacpod"
2019-03-01,2019-03-31,484,"smacpod"
2019-04-01,2019-04-30,522,"smacpod"
2019-05-01,2019-05-31,781,"smacpod"
2019-06-01,2019-06-30,393,"smacpod"
2019-07-01,2019-07-31,608,"smacpod"
2019-08-01,2019-08-31,562,"smacpod"
2019-09-01,2019-09-30,582,"smacpod"
2019-10-01,2019-10-31,588,"smacpod"
2019-11-01,2019-11-30,462,"smacpod"
2019-12-01,2019-12-31,617,"smacpod"
2020-01-01,2020-01-31,898,"smacpod"
2020-02-01,2020-02-29,664,"smacpod"
2020-03-01,2020-03-31,662,"smacpod"
2020-04-01,2020-04-30,780,"smacpod"
2020-05-01,2020-05-07,141,"smacpod"
2015-10-01,2015-10-31,297,"smerc"
2015-11-01,2015-11-30,258,"smerc"
2015-12-01,2015-12-31,188,"smerc"
2016-01-01,2016-01-31,244,"smerc"
2016-02-01,2016-02-29,204,"smerc"
2016-03-01,2016-03-31,153,"smerc"
2016-04-01,2016-04-30,126,"smerc"
2016-05-01,2016-05-31,120,"smerc"
2016-06-01,2016-06-30,128,"smerc"
2016-07-01,2016-07-31,150,"smerc"
2016-08-01,2016-08-31,96,"smerc"
2016-09-01,2016-09-30,101,"smerc"
2016-10-01,2016-10-31,108,"smerc"
2016-11-01,2016-11-30,227,"smerc"
2016-12-01,2016-12-31,206,"smerc"
2017-01-01,2017-01-31,234,"smerc"
2017-02-01,2017-02-28,188,"smerc"
2017-03-01,2017-03-31,236,"smerc"
2017-04-01,2017-04-30,378,"smerc"
2017-05-01,2017-05-31,247,"smerc"
2017-06-01,2017-06-30,235,"smerc"
2017-07-01,2017-07-31,235,"smerc"
2017-08-01,2017-08-31,191,"smerc"
2017-09-01,2017-09-30,226,"smerc"
2017-10-01,2017-10-31,233,"smerc"
2017-11-01,2017-11-30,196,"smerc"
2017-12-01,2017-12-31,118,"smerc"
2018-01-01,2018-01-31,230,"smerc"
2018-02-01,2018-02-28,201,"smerc"
2018-03-01,2018-03-31,212,"smerc"
2018-04-01,2018-04-30,477,"smerc"
2018-05-01,2018-05-31,320,"smerc"
2018-06-01,2018-06-30,197,"smerc"
2018-07-01,2018-07-31,241,"smerc"
2018-08-01,2018-08-31,192,"smerc"
2018-09-01,2018-09-30,432,"smerc"
2018-10-01,2018-10-31,381,"smerc"
2018-11-01,2018-11-30,328,"smerc"
2018-12-01,2018-12-31,291,"smerc"
2019-01-01,2019-01-31,381,"smerc"
2019-02-01,2019-02-28,333,"smerc"
2019-03-01,2019-03-31,413,"smerc"
2019-04-01,2019-04-30,445,"smerc"
2019-05-01,2019-05-31,705,"smerc"
2019-06-01,2019-06-30,342,"smerc"
2019-07-01,2019-07-31,1052,"smerc"
2019-08-01,2019-08-31,532,"smerc"
2019-09-01,2019-09-30,821,"smerc"
2019-10-01,2019-10-31,610,"smerc"
2019-11-01,2019-11-30,489,"smerc"
2019-12-01,2019-12-31,548,"smerc"
2020-01-01,2020-01-31,802,"smerc"
2020-02-01,2020-02-29,661,"smerc"
2020-03-01,2020-03-31,641,"smerc"
2020-04-01,2020-04-30,754,"smerc"
2020-05-01,2020-05-07,135,"smerc"
2015-01-01,2015-01-31,25546,"sp"
2015-02-01,2015-02-28,24361,"sp"
2015-03-01,2015-03-31,31086,"sp"
2015-04-01,2015-04-30,35634,"sp"
2015-05-01,2015-05-31,34652,"sp"
2015-06-01,2015-06-30,38479,"sp"
2015-07-01,2015-07-31,34628,"sp"
2015-08-01,2015-08-31,32880,"sp"
2015-09-01,2015-09-30,48699,"sp"
2015-10-01,2015-10-31,61842,"sp"
2015-11-01,2015-11-30,57798,"sp"
2015-12-01,2015-12-31,44724,"sp"
2016-01-01,2016-01-31,45924,"sp"
2016-02-01,2016-02-29,80915,"sp"
2016-03-01,2016-03-31,74756,"sp"
2016-04-01,2016-04-30,67599,"sp"
2016-05-01,2016-05-31,65928,"sp"
2016-06-01,2016-06-30,58252,"sp"
2016-07-01,2016-07-31,49910,"sp"
2016-08-01,2016-08-31,53861,"sp"
2016-09-01,2016-09-30,63996,"sp"
2016-10-01,2016-10-31,74852,"sp"
2016-11-01,2016-11-30,83672,"sp"
2016-12-01,2016-12-31,72394,"sp"
2017-01-01,2017-01-31,86253,"sp"
2017-02-01,2017-02-28,85556,"sp"
2017-03-01,2017-03-31,99534,"sp"
2017-04-01,2017-04-30,91776,"sp"
2017-05-01,2017-05-31,89429,"sp"
2017-06-01,2017-06-30,84458,"sp"
2017-07-01,2017-07-31,94744,"sp"
2017-08-01,2017-08-31,76616,"sp"
2017-09-01,2017-09-30,86447,"sp"
2017-10-01,2017-10-31,101609,"sp"
2017-11-01,2017-11-30,104987,"sp"
2017-12-01,2017-12-31,73783,"sp"
2018-01-01,2018-01-31,118230,"sp"
2018-02-01,2018-02-28,100444,"sp"
2018-03-01,2018-03-31,117859,"sp"
2018-04-01,2018-04-30,226605,"sp"
2018-05-01,2018-05-31,200654,"sp"
2018-06-01,2018-06-30,189767,"sp"
2018-07-01,2018-07-31,168492,"sp"
